FID,LSOA21CD,GlobalID,x,y
55,E01004471,a40bd39c-c53a-4e49-aa8a-6d3c59917ef5,-0.00147170402760281,51.5886747461388
56,E01000561,eb47ee6d-082d-4875-abcb-1928f8f503ca,-0.207069113690874,51.5486017131077
57,E01014577,8c136428-69ed-4cd0-ab60-9e15b68f1bcb,-2.55221984286511,51.4847205189195
58,E01000008,39755709-3069-47ef-b83c-874c6b32b87d,0.0711856803471301,51.5408622991599
59,E01034581,ad56b675-a4a8-4683-9488-68f8606cbf89,-0.175939935681587,51.4151848344838
60,E01030679,2978a8f1-0696-448b-8c69-1f7a5a2ce6fc,-0.538959194483782,51.363551965358
61,E01015341,b20a5883-301b-49dd-9d0d-037c5ac835d2,-1.8257010820311,50.7521103931737
62,E01015299,451882ae-f71a-48a4-a632-39c494cf976c,-1.79508941036757,50.7294260625004
63,E01016469,47e9d0f2-e268-4118-88b3-4ebb6d8bac5a,-0.643693869936711,51.5180787358617
64,E01020253,63d0fb91-5251-46e6-9b3a-7e41e35be4c7,-3.59423481310725,50.556180515983
65,E01022891,532899c4-dd61-491b-905c-44ecd4290f30,-0.816460122881598,51.3369379611636
66,E01033381,e334d551-de5e-4d93-8c8a-b448cd2a9e10,-1.10312253020983,50.8004231908499
67,E01024821,0f1a3659-5e95-4443-862d-b1aafd3bc5ef,0.274963509900848,51.1299562651345
68,W01000461,205abce3-aa73-408a-ab25-1c8364c12a63,-3.27240042541524,52.7658945655541
69,E01000489,91421090-bf6a-41e9-bf80-5d3e7a7c78c9,-0.225058424564727,51.5436934316621
70,E01017316,e45cc9a7-7487-4f00-b49d-68377afd7ba4,-1.32330661707932,50.7547525660397
71,E01001046,32917295-1bce-4420-a112-14e285731125,-0.083154837435578,51.3718820109992
72,E01001840,a7391702-3f78-4501-8dcf-f67552283a14,-0.0497672377524349,51.5406792963827
73,E01004008,2aa92053-619d-4ece-af95-03a0d7fb73ab,-0.067278847960206,51.4760055565783
74,E01001163,f6d6912d-2ec0-44a5-8ff2-e2084d175a2b,-0.103177401815319,51.4205751044988
75,E01024267,468b6225-5ada-4574-93bd-7da48494cb9c,0.463296763436125,51.4258427729528
76,E01009477,a52cc2bf-8bc6-4827-a7e1-cba3d6496825,-1.8237706617297,52.4822762137615
77,E01001200,b1b3f881-4b22-4fcc-a0ab-e00f78489c19,-0.26400965691952,51.5102929692407
78,E01024729,e37f7bee-8047-4753-9c18-5dd6b7ffe752,0.28361060154064,51.2088852955029
79,E01014978,30452d19-e5e5-423d-8dcd-8b43b0819752,-2.5359117544722,51.5191262588895
80,E01009041,57f7ba56-fcd6-428a-a2df-932d204e7f22,-1.8396093767454,52.4163425178011
81,E01030878,b1798bcb-3c36-46c7-8a70-4a1769a79706,-0.697174397720524,51.182072243142
82,E01031816,375bc5a1-a15a-452a-b42e-7b8eb6ba6b6c,-0.400902165953898,50.8162286061312
83,E01002244,9fd6e663-11f7-4536-b781-c3a0fe746bcc,0.168647453974084,51.5780849191602
84,E01000324,914b6ceb-69ed-441e-905c-b18d9465a94a,-0.163836673974228,51.6136570965133
85,E01015027,ac286bc6-4836-4375-884b-5377fe5e8e00,-4.13306976412574,50.4199318227897
86,E01014841,0c24f14e-76d7-46ee-98a6-09a1c3a7670a,-2.9892642448962,51.3547958168248
87,E01009161,4cc03c92-2b61-42ed-aaa3-10aa9b2abcc4,-2.02708010093406,52.4024123563047
88,E01031673,e7703a29-3151-4b56-a075-ed4393181862,-0.288695369821338,51.0777954628371
89,E01016626,86e6e41a-efbc-445e-90fe-380007306249,-0.842341525300155,51.410691598779
90,E01004649,41c12db8-7148-43f5-bda4-dca9ae8db694,-0.175294898425975,51.5359358119569
91,E01033728,29d163ef-68ac-45ac-a077-e4f00dbae8cf,-0.0207168241916903,51.4831874413743
92,W01001459,963a18d4-f225-4273-80aa-26c01236af11,-3.21397758102114,51.776093782398
93,E01021108,3d3dec0b-6748-496a-9cfe-50fbf819a45a,0.459983867318696,50.8448120054609
94,E01023985,38929588-82d2-4978-9350-76cba0b2f214,0.803921569283546,51.2147548136409
95,E01014574,4d093218-f106-4a2f-8762-0faff3d0f647,-2.55940606495807,51.4720634734832
96,E01030937,c92a59ed-1efc-478d-b89d-764eb73d9121,-0.649580531051859,51.1730459056228
97,E01004659,e55353e7-569c-4dab-a238-aa87d91d5bd5,-0.16294654023421,51.5242026715634
98,E01030430,47aa541c-2080-4350-aadd-38af7114d77d,-0.719866295975105,51.2606524510718
99,E01019905,87842a3e-3045-4e20-860d-ff3aacc0ad0c,-3.38658302968309,50.6423018578551
100,E01032627,d6c2d79a-48ae-402d-8419-4e967a8fb321,-2.7079883539653,51.1506476095568
101,E01017307,4c369f90-28dd-4ccf-95db-9e7985b0a5b4,-1.28254401980806,50.7580187339729
102,E01004379,af3d677e-05d5-49f3-8134-41cda5216aab,-0.00196928235043121,51.6095709740665
103,E01000435,08164b4a-47cc-45c2-8503-0e0cee34d3ec,0.181826608269692,51.4655482633589
104,E01003052,0dda0b31-d621-4b16-8345-e8e5524ac66c,-0.108663801391379,51.4607988923171
105,E01021173,958ea1a1-58ad-4cb1-8362-dd38eca63bbf,0.165637267255286,51.081678486593
106,E01002340,f7eff937-5779-43be-ab60-5c47a6bbd62d,0.176499117746415,51.5859785016048
107,E01020130,1ab6a2d2-b90d-4dda-b966-6a459ad58fa7,-4.04898839753708,51.0731128664782
108,E01001678,7cc89f85-3caf-478e-8356-8012e3474430,0.0904128050648807,51.4748957282086
109,E01004727,a60f77ff-3c1f-4ea0-9980-865b0dc59131,-0.162591213502374,51.5258957480394
110,E01024336,2fac7608-4e40-4173-a0e5-286b3a682009,0.553645605778598,51.2778106880338
111,E01031367,d5fedae2-531a-49d6-9774-fa8f525481d7,-0.277643654247888,50.8395906716972
112,E01022732,5d7eea47-5358-4190-b224-a42b3c74f4f1,-1.21560475738318,50.861411862918
113,E01003511,04661f1c-220e-4d3c-989d-38d013f18251,0.0200105375801828,51.5148866210408
114,E01003521,dcf9ba35-6e21-4379-95a0-b8fe956bf273,0.0545102984015764,51.53508890326
115,E01023276,7b31a44a-fde2-4544-afb0-8edbad9d3e43,-1.18002298654349,50.9395394455175
116,E01030519,12681543-3f67-4045-9b62-c5de6da03f1f,-0.383579616650787,51.2801058214603
117,E01015396,ba7986ec-f4ff-436d-a99b-e2845891ed8b,-1.98502588701853,50.7560780931865
118,E01003096,139085d3-1f2b-4708-aef5-bfd5483eb1a9,-0.121904713796828,51.466669607673
119,E01031558,18498577-c8e8-4730-ad27-1e86e249bde1,-0.201930126483102,51.0963533282946
120,E01031786,95f20caf-3bd9-49ab-b35b-b517437fc1e0,-0.424754103000385,50.8196363091198
121,E01016174,d7fb481d-0050-4475-8f26-95f775d14d04,0.554857228402771,51.3742632270487
122,E01004145,ad375c20-fdf7-4d14-81b5-80889619db10,-0.199358827146616,51.3768745099458
123,E01015191,a8e33a87-a01d-4b4d-9d7a-2727722383fb,-3.59037480578022,50.4434505724245
124,E01002899,1380c393-3bb7-49bb-a5d7-90f98cb905d2,-0.166877896594401,51.4862231389728
125,E01032121,f00920f0-258d-46a7-a2e0-d6748dfdc4e2,-2.17646132249902,51.2630358141142
126,E01009484,92f196c7-9e2b-4ac7-8b2d-3c1163e8996e,-1.84996609704517,52.4946269493944
127,E01034189,04897797-b663-4753-858d-01dc29f80e2d,0.0177695049921432,51.4925964817814
128,E01024497,7a1d8510-e159-4c17-b8fb-83a699189450,1.19103452002773,51.0915040474479
129,E01030381,d927e0cd-7cbf-481d-ae1f-a351841dcb5e,-0.259413072026402,51.3272812230927
130,E01000885,c9d95d41-bebf-4dd8-8513-4572fa5b0ad1,-0.184259118817892,51.5579870846761
131,E01014684,91edaf2a-0d61-4bf6-94d5-3dcbf3e27540,-2.54656731249522,51.4588029449945
132,E01035237,c0815d80-fa98-4abd-9403-f8e76fec09f6,-0.759107205913858,51.4301969727043
133,W01001456,71e6c3f6-7e87-4cea-9256-97aa366cac43,-3.20684531057799,51.7825637027549
134,E01024408,2351d5d6-173d-4954-883d-5d43326d551a,0.548376560408932,51.1639675442338
135,E01000927,c53f35c2-a2d0-452f-a704-b974bee459ff,-0.143870947563095,51.5465384017293
136,E01016589,9655ae07-904a-4d23-a43c-aeb04b776be4,-0.577631429789073,51.4555615968813
137,E01015334,43f2c0d2-039c-4d72-8cc1-07e4b2ea6963,-1.89286736962848,50.7605790473591
138,E01034387,d2d16070-d955-4510-8b81-a7b9e0a4d297,-0.0385595106916409,51.491403228535
139,E01018768,c8bde605-3cb8-4ad1-91bc-5610eccf6dd3,-4.45281978142248,50.4552952869983
140,E01024270,8b7073e7-c3b0-462a-b3c6-f78ea6dbdd4e,0.357609246614564,51.384367854208
141,E01033328,6a5d99be-9541-4cc0-94ba-1844222a0e8d,-0.138478950347109,50.8267674596241
142,E01008916,0d6e58ae-cd94-4dac-81b3-28efc68d06c2,-1.88202457591614,52.5098395117124
143,E01002623,63d371ff-ef1c-4c77-b480-343bd78482f0,-0.38354080198532,51.476945769142
144,E01004147,e8c93f6d-1bf3-48f2-89bd-6b3215853ae5,-0.18529045296442,51.3741006420734
145,E01002306,a0670f81-3304-4844-974a-c676db4d70e4,0.171719386001598,51.6061869804228
146,E01029200,d6764cb2-2c0e-41f2-972d-4c3fecebe88f,-2.82476744430943,51.0401047926876
147,E01004439,f4da4b26-aa79-4566-b892-bd113f730ee2,0.00264269747685024,51.5677426559444
148,E01022507,c32a8a9b-1e41-4797-8322-347995c5b0fa,-1.078788685944,51.2555890610978
149,E01000480,ab466b8f-0034-4338-b000-5a296b16f594,-0.28024810587719,51.5685207184473
150,E01031926,d8b12997-e03d-4f62-a771-16450e67530b,-2.13338195138374,51.4582913120497
151,E01000960,d9fa1f98-9f55-48ff-bf21-78f9b491316f,-0.18009701582155,51.5454159103035
152,E01030907,d63fb3d4-0927-4c06-8fa5-1820f899882d,-0.818069179060671,51.1834547210353
153,E01003187,0f67b561-3d7d-436f-8296-6b1537c045c7,-0.108090765612752,51.4742207976028
154,E01004415,2d291633-9819-4f61-aaf5-ae03948264b0,-0.00860398927237281,51.6188453938631
155,E01001091,fab48e8e-2b7e-472a-873c-bc646e67b52e,-0.123331746321312,51.4024119443088
156,E01024632,5e8974df-b671-46b7-a4d2-c7af04a718b3,0.718045845233831,51.3366388711778
157,E01002119,7fd74dad-a47f-437c-8332-a57c8388f4a9,-0.278730621459303,51.6073376941168
158,E01020324,1313979a-7fcf-49c9-b2fa-36321acc8702,-4.11705019425974,50.5960502532094
159,E01017218,06a0002a-0c32-455d-969a-d1f28ecdfb78,-1.36650111605198,50.9064409846975
160,E01009417,93986b8f-52cd-43b8-b5c1-2f60df76aa2e,-1.84914259596725,52.5925671809664
161,E01032781,b05f7cdb-0361-413e-a68e-d3d9be33e03a,-0.0264363374308279,51.4998553893369
162,E01003104,2a1f91a9-4459-45b4-b9db-3fffc093e9dd,-0.121855426118833,51.4803277474727
163,E01001614,2562a57e-e4fd-4af0-b51b-619f727508ac,0.0814918305173541,51.4536290497257
164,E01004592,b6d80670-d80e-48a6-8ac7-ef01dbf83146,-0.157546004071136,51.4677605079339
165,E01001832,b5312e6c-677e-4df7-a4b4-7d4d849136af,-0.0715053829772107,51.5580336011466
166,E01003920,4b3638ec-958a-468d-b8d8-18d02a9e354b,-0.0949309575998327,51.47778036793
167,E01031824,6a17a65c-601a-469f-94b4-018c831edcf9,-0.38576943436292,50.8299148500615
168,E01019004,80731779-ea16-4c4f-b0e0-2f629ad28134,-5.54962646105962,50.1011870565725
169,E01030544,f3c90a68-2fae-403b-ab26-7c9238042541,-0.325745584034695,51.195631338608
170,E01009521,bfd93470-d6b5-4ba9-ad55-98495b39e04e,-1.80653549083618,52.467566391825
171,E01009406,b9907954-130b-4569-8a0b-8126adb6eda2,-1.85784577854285,52.5319526053325
172,E01001968,b7104a80-178f-43a3-91c9-3c6d5aedfe21,-0.142626436113983,51.5958053890476
173,E01024496,c6d830b0-8e6d-4f21-8ae8-00bd2bdf08fc,1.18128275003522,51.0956754107788
174,E01024731,b758ebf8-a5c3-41b1-8975-50985755e06f,0.28190734253861,51.2201909458102
175,E01020944,b7fe2b22-1615-448c-9cab-7469616fac91,0.257847584440837,50.770377987056
176,E01020233,76060315-adcf-4580-aa44-953d0d7aa44d,-3.47773862673714,50.5670170740513
177,E01001052,1c69a690-c6d3-4d7d-883b-2be26488a27e,-0.0179954668400271,51.3576996363784
178,E01014863,a982f10c-3a1d-4755-b37e-03c8c9fb29a1,-2.53587152286065,51.5900642840839
179,E01022769,cabbb428-c476-4022-8517-a8331dd2443f,-1.15308337254767,50.8493847624464
180,E01003724,d7bc244d-a601-4a26-83fa-26529ca58f78,0.0983898258738668,51.612536790556
181,E01032037,8d205ad4-c366-4a3c-9ec7-77187fa2d53f,-2.26637449960293,51.0918069665762
182,E01033214,fffc8f39-6e8e-488b-81a1-f9f4891b0bc6,1.15880331515712,51.1118362726342
183,E01022885,dfcde0b1-60c4-40ad-8deb-abdc6604c85e,-0.952414698111874,51.2829739201251
184,E01023270,27031886-6a9f-4e5f-bead-67160be76bca,-1.32800433100539,51.0649062547904
185,E01015182,e244b6d5-f38b-4d09-964d-cd75bfe6d9ba,-4.12089143718133,50.367950111136
186,E01003067,cb259c40-5598-4ef3-9c6a-9d3cc3e189a0,-0.0886171771265908,51.4287420103829
187,E01003780,6ca4b598-d2db-470c-9f70-f82232c4fd1f,0.0159261543610386,51.591731351452
188,E01035715,b6a3dab7-3c48-4272-80c1-0186a2e4e9b7,-0.186562381180238,51.5247709317227
189,E01001176,015d72d1-b7a6-45d0-a064-629d09a23d11,-0.117582287017945,51.3917003598348
190,E01016569,b5f2ef76-af38-4c54-96e1-838f9433de13,-0.633181958492819,51.4972885642788
191,E01020423,d98ab4b1-d026-45d5-92c8-133e1c6c04c4,-1.88104574932816,50.8244347657223
192,E01016955,f3fb504e-569d-4a2d-aafb-e117bb9724a8,-0.15094896200534,50.8230909312491
193,E01022797,adb168e4-d13d-4ce2-8562-b82be1394c3b,-1.14196083889547,50.790145332612
194,W01001585,df9d1950-64cd-42d4-a8fd-18c989951e27,-2.6855461527476,51.6439344458974
195,E01001999,94dadc28-5699-43c6-b4d2-5affc6aa605b,-0.101017980759671,51.5823995290547
196,E01004264,827e4b26-33ba-40c9-803e-cffa83ba0d7f,-0.0394205090184512,51.5214318541034
197,E01000271,2316c4e2-3cd8-409d-b7df-66274038d6ea,-0.177219096590337,51.6384162486617
198,E01016103,0f4dad29-0466-4fdb-ba5f-ad5e64868151,0.613234213114074,51.3583659197691
199,E01024669,8001ba79-a803-4559-9e55-38408b7cc768,1.42235688251472,51.3395314007785
200,E01004183,a36222cb-3935-477b-8f42-2e77e060756f,-0.174248331912325,51.3857296903432
201,E01024721,3674dc72-0453-49d7-b922-f8edb25dfc56,0.506177945529161,51.3333675832342
202,E01029037,226cf473-e9d6-42e7-8907-2b00dba48f25,-2.32405551780219,51.2240565866351
203,W01001563,b2cc735d-c637-40dc-9871-cb8ac5bca9c3,-3.09117456722279,51.8276233017302
204,E01015114,5f0a536a-b2de-4e6f-806a-503d1683721f,-4.05586331495663,50.3852572378682
205,E01017107,5d6f9926-4d7f-4a3d-82cc-b4f6142bb182,-1.07989300412765,50.8192002761034
206,E01004248,41475e63-78cb-4f86-b683-1dedbbe19163,-0.0113140205966937,51.5196999620554
207,W01000476,47dbb984-30fa-4b3c-80a7-e29d4f0c413e,-3.14698079104665,52.5632879235705
208,E01021030,bc597155-61cb-495f-87fa-b1c4be309015,-0.0320119980202012,50.8014116978202
209,E01015049,62109151-50f7-4f38-909b-7915ec83af21,-4.13917036885633,50.3815796216186
210,E01002474,a65514cf-7165-4a75-adfb-f1d64f9568bb,-0.418839075605729,51.6055366783062
211,E01004276,6e27eb3d-3eb9-4d8d-b731-a3182a0dd866,-0.0167745571955485,51.486837152676
212,E01022987,670ebf48-3c97-4068-be9d-0c0ecc6c00dc,-1.65184285569946,50.7415912584798
213,E01030952,a85ff412-cc1d-40d6-9c8f-6f99f18003ca,-0.582531829456288,51.321343596797
214,E01003335,85175108-096b-44e6-a186-07a644c6dc8d,-0.0461440523387839,51.4274338645697
215,E01020963,09ad71af-6ee8-4f8a-8b64-1d6885042b1a,0.270829581791169,50.7793070863227
216,E01031363,9e7a1b89-b56d-4b54-8fa8-4f3eb781da33,-0.338244240020541,50.8263578751272
217,E01016556,fd6c7b63-14fd-4f9b-aec9-d950b667f1e6,-0.640568205653397,51.4756491617118
218,E01020285,103e4f68-008d-4344-80ac-4b0ae7bbe068,-4.21957097424834,51.0129440167156
219,E01034146,6b18a754-e72c-4ac5-b7c2-e6a86a5f67b1,-0.115988210066006,51.3739367985272
220,E01003729,dcdd8893-943c-478b-95d2-45d22e09d748,0.0723762668225311,51.5518782592945
221,E01031650,998d00c9-e2e2-4da9-99b3-beaba5cd5371,-0.319721381574211,51.0873576705593
222,E01000389,bcd3627a-af93-483d-a132-50a65049cd89,0.127105398737413,51.4573171260588
223,E01002388,aebc7d22-962f-4a86-8857-89dfb891698f,0.25025295349017,51.5484070164737
224,E01016195,a73a1799-199d-4b2f-a7c3-59fb63660763,-0.789168550326153,51.3492635778682
225,E01004699,53150247-72f3-497d-bd5c-e0c4109665d4,-0.18957228659109,51.5140260988576
226,E01033880,6434e69b-930e-40b1-a6d7-b6513ccfc568,-0.0752038132741882,51.4855164592582
227,E01000069,dfb2b88b-f389-48e0-9589-0fcdb8f1934f,0.0992575516137827,51.5429628883815
228,E01022680,7d729c67-a3e2-4eb9-8fb3-ef0d3ac9e04a,-1.38398271058896,50.9721263044018
229,E01014458,a1d280cb-f444-4450-a62b-af84f429de7a,-2.40054560774549,51.3730955089019
230,E01033710,23b931f2-ff12-4230-9d49-d89c3119a3d9,-0.0484614945568189,51.5639342472158
231,E01003437,e2702f93-5860-4cff-98ec-fa6b47f3f070,-0.179824112750038,51.3940827646879
232,E01031822,d4cc790b-da31-437e-97be-b97b1c930b49,-0.388301148554839,50.8351231116602
233,E01015562,b18b037b-76ec-4452-8256-dec8576f385d,-1.83184199845765,51.5788880387044
234,E01016676,f1460c75-f075-475d-86a3-ee71fbf59f54,-0.865025970692029,51.50114627778
235,E01023186,32fcec1c-d99e-4dea-8e2c-93706b3b3921,-1.50040521361699,51.2039446446827
236,E01015133,aa95fd50-27f1-406a-87f0-1a9209ee9a54,-4.07384075924405,50.3611614783208
237,E01030911,39800d51-2f1b-4cae-9aec-0d131efc8354,-0.608312719351929,51.2000966442602
238,E01034933,4d39467b-dbbc-448e-96e0-3912c5c4b918,-1.85796587861757,52.4893432536784
239,E01031444,03c147b6-5139-4110-a001-28e4072ebe6b,-0.677679474062319,50.7889014151922
240,E01001790,fbab53b6-299f-48c9-ac65-00360b340f4b,-0.0336604433446626,51.5527609425374
241,E01003820,dd6e7fbc-6d6b-4982-b5ba-22acd5ab76da,-0.314777148346363,51.4327623726757
242,E01024472,d55bf14a-b761-44a5-bd12-087fc370af8e,0.186461496032179,51.3955036350173
243,E01023254,1c6cf01b-0237-4b19-a90a-21f8d2f0cb8d,-1.31520502378474,51.0707477645954
244,E01031837,11f3989a-8f26-48de-b4c5-d2fe7e37c68f,-0.392228901253924,50.819688191845
245,E01024232,378dbfe0-c66c-4758-8b0c-a225567d04df,1.3967075912361,51.1854771562221
246,E01034936,8b50c1a7-45c8-4973-afdf-d1f53f83d2dc,-1.92270372660542,52.4631867031576
247,E01035316,eeb2dbf0-e005-4f36-8ee2-17cdbd62f82e,1.38278495318387,51.3898288950974
248,E01002184,9b7a10d3-9624-4e51-8874-333c70e6ce7d,-0.3266787549113,51.5959840648183
249,E01033380,b1ed8b18-4b88-4204-9dad-3fca8a871fa7,-1.1049551366299,50.7944923973321
250,E01004635,6297e223-c52d-4cd0-8f4f-05f7e761340d,-0.215339149520363,51.443090925806
251,E01014873,22350043-f199-4535-ab9b-76f1e2154a95,-2.54479438058603,51.5240308729129
252,E01001984,b74881f6-b97a-4378-bcd2-237ec880db7d,-0.129686777585517,51.5750460057761
253,E01030358,632b6cca-c608-40cc-8b40-5f000b29fda4,-0.414430373087329,51.3881742257241
254,E01032064,9893aa14-b34b-4639-869b-1b22ea8d3646,-2.12861526948133,51.3825037017912
255,E01003644,849dcf10-ff57-47cd-b4bb-71f4e5cd92e6,0.078028434321463,51.5761707208908
256,E01000662,3d9f582c-9fc6-4743-aa8b-95331d773c9c,0.0485591509144537,51.3881163838032
257,E01002994,8833c588-3c12-49cb-9feb-648e5276cfcd,-0.303216599365951,51.3810660908165
258,E01034198,10d4abbf-e1ab-4ef7-93ad-542a386a7bcc,0.047854791413794,51.4937437265722
259,E01016200,d220c6ca-a951-435e-be92-ed306c900d37,-0.734410143665594,51.3932956888057
260,W01001450,a37389ca-a0bc-480c-b06b-63f6b690723f,-3.18324526430867,51.7426952339331
261,E01014456,28568fce-1845-4c0c-8b84-8e036b2066f5,-2.39193361874034,51.3678126257615
262,E01021137,d2dde03c-a1ea-408a-bd65-34dab993b53b,0.461979130396073,50.8597878737982
263,E01030352,e0ce6f9a-5713-4378-a802-9738b33d9601,-0.338393891082807,51.3888607625716
264,E01021200,df5dba78-9297-4973-9768-732802473457,0.242977781918156,50.9322878853823
265,E01001428,ab0b0f4f-a7ac-4055-82ee-b86b4d259919,-0.0678634116279917,51.621685429849
266,E01034395,7c066c8e-7133-41e3-82cb-560f71db84fa,-0.0163464525190906,51.4643127308757
267,E01032670,05f4d348-6b1d-4807-baac-88ec9f988d11,-2.92482993979967,51.3491576339268
268,E01033784,37494f13-7e55-4367-9ace-cd6a1f85d34f,0.223141808327156,51.593089039685
269,E01018944,99dff50e-fcdf-4898-9d07-f6405f79913c,-4.75979515043594,50.4421572134777
270,E01021113,bd2ec348-14c4-4856-b362-607122b261b8,0.477036376655021,50.8530687059776
271,E01031843,cd1ec495-323a-4c65-b2ed-8618add3b47b,-1.60124592672686,51.3795714367532
272,E01024809,3b151691-649b-4d06-9d0e-f6796cbcfc1e,0.561902971101925,51.0264668350248
273,E01030705,3849abf1-4812-4906-9e90-8f846de7ff50,-0.455284113811208,51.4266185380094
274,E01001154,3628b5a4-1b15-4b3b-9e9a-c7099a43582c,-0.0929938728623315,51.398976910667
